what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1337608493067
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1337608493068
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1337608493069
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1337608493069
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1337608493069
os,sysinfo,,,"win32",1337608493072
arch,sysinfo,,,"x86_64",1337608493072
ws,sysinfo,,,"win32",1337608493072
locale,sysinfo,,,"da_DK",1337608493072
processors,sysinfo,,,"4",1337608493072
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1337608493072
java.runtime.version,sysinfo,,,"1.7.0_02-b13",1337608493072
java.specification.name,sysinfo,,,"Java Platform API Specification",1337608493072
java.specification.vendor,sysinfo,,,"Oracle Corporation",1337608493072
java.specification.version,sysinfo,,,"1.7",1337608493072
java.vendor,sysinfo,,,"Oracle Corporation",1337608493072
java.version,sysinfo,,,"1.7.0_02",1337608493072
java.vm.info,sysinfo,,,"mixed mode",1337608493072
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1337608493072
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1337608493072
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1337608493072
java.vm.specification.version,sysinfo,,,"1.7",1337608493072
java.vm.vendor,sysinfo,,,"Oracle Corporation",1337608493072
java.vm.version,sysinfo,,,"22.0-b10",1337608493072
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1337608493075
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1337608493795
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1337608493833
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1337608493917
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1337608494007
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1337608494083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337608494361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337608506332
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337608523004
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337608523111
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1337608524822
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337608526090
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337608526170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337608543260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337608643350
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1337608643377
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337608645935
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337608646023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1337608647456
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1337608647497
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1337608647521
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1337608649251
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1337608649257
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1337608649258
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1337608649259
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1337608683817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337608807761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337608984678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337609014985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337609333020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337609333645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337609335113
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1337609363999
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1337609364011
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1337609364025
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1337609364033
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1337609364074
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1337609364075
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1337609364076
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1337609364089
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1337609364091
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1337609364294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337609370279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337609373632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337609595389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337609597245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337610015850
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1337610016382
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1337610016465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337610017405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337610028056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337610029369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337610109251
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1337610113031
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1337610113168
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337610114451
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337610114528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337610133563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337610205394
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1337610249423
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337610279456
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337610280221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337610336335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337610697339
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1337610709603
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1337610709700
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1337610709702
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1337610709718
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1337610709719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337610711950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337610720991
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1337610720998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1337610720998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337610725819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337610787584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337610789650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337610791413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337610792603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337611035977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337611038020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337611085619
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337611088174
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337611088253
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1337611089899
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1337611091323
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1337611091346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337611108420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337611113734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337611114031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337611120729
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1337611121170
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337611121305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337611121644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337611125565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337611137282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337611137395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1337611181478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1337611185734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337611190802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337611224221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337611227577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337611227999
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1337611233487
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1337611234861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337611244188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337611249408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337611249531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1337611252439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337611254108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337611263205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337611267456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337611590153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337611592130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337611687285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337611693985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337611702964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337611703751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337611709865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1337611715783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337611718217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337611741566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337611743864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337611970792
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337611971960
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337611973760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337611976091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1337611979030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337611981004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337612067053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337612068883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337612070672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337612072029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337612072384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337612112277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337612121110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337612145465
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337612146860
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337612150679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337612152836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337612154811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337612156081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337612156398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337612168558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337612169126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337612216451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337612216743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337612217194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337612217899
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337612218295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1337612220643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337612222548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337612237528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337612240227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337612442031
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1337612445421
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337612446968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337612658180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337612730003
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337612751478
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337612752594
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337612753256
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337612753256
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1337612760321
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337612761613
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337612761671
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1337612779388
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337612779574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1337612881692
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1337612885560
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337612888462
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337612888533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1337612915474
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1337612917095
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337612918130
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1337612918230
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337612921421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1337612930599
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1337612934097
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337612934469
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337612934533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1337612998263
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1337613002753
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337613003134
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337613003192
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1337613028590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337613032452
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1337613034559
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1337613034701
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1337613034744
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337613034998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337613035025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337613035050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337613039664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337613070474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337613072436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337613094358
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337613098265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1337613126903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337613129396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337613142547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337613144387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337613189938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337613197251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337613199348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337613199673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337613217037
